date,source_cutoff,house,primary,incumbent,challenger,challenger_rank,actual,actual_rank_canonical,outcome,inc_support5,inc_support10,inc_family_support,inc_weighted_rr,chal_support5,chal_support10,chal_family_support,chal_weighted_rr,support5_adv,support10_adv,family_adv,weighted_rr_adv,rr_adv,inc_primary_only,inc_low_diversity,challenger_multi_support,challenger_multi_family,primary_member_count
2026-03-14,2026-03-13,Gali,G_SQUARE_HARMONICS,27,62,7,74,83,NEUTRAL,1,3,2,0.08827269872764242,0,1,1,0.040725050929549964,-1,-2,-1,-0.04754764779809245,-0.40903991996699685,0,0,0,0,1
2026-03-14,2026-03-13,Gali,G_SQUARE_HARMONICS,27,72,8,74,83,NEUTRAL,1,3,2,0.08827269872764242,0,1,1,0.05701452504680956,-1,-2,-1,-0.031258173680832856,-0.2524229179162011,0,0,0,0,1
2026-03-15,2026-03-14,Deshawar,HARUF_PYRAMID,46,49,6,39,20,NEUTRAL,2,3,3,0.11058097236189761,2,5,5,0.26761020521386575,0,2,2,0.15702923285196813,0.9334850942309887,0,0,1,1,1
2026-03-15,2026-03-14,Deshawar,HARUF_PYRAMID,46,64,7,39,20,NEUTRAL,2,3,3,0.11058097236189761,1,2,2,0.07316879074297879,-1,-1,-1,-0.03741218161891882,-0.3492720209271418,0,0,1,1,1
2026-03-15,2026-03-14,Deshawar,HARUF_PYRAMID,46,94,8,39,20,NEUTRAL,2,3,3,0.11058097236189761,1,3,3,0.11352555796744009,-1,0,0,0.002944585605542477,-0.1022341797827242,0,0,1,1,1
2026-03-15,2026-03-14,Faridabad,DATE_TRIAD,47,79,6,39,46,NEUTRAL,1,1,1,0.05701393651709495,0,4,4,0.07791786677717566,-1,3,3,0.020903930260080708,0.20513150442800376,1,1,1,1,1
2026-03-15,2026-03-14,Faridabad,DATE_TRIAD,47,02,7,39,46,NEUTRAL,1,1,1,0.05701393651709495,3,6,5,0.17909999679527328,2,5,4,0.12208606027817832,1.0153059110454576,1,1,1,1,1
2026-03-15,2026-03-14,Faridabad,DATE_TRIAD,47,11,8,39,46,NEUTRAL,1,1,1,0.05701393651709495,0,3,3,0.08448307571156852,-1,2,2,0.027469139194473566,0.24916647213836307,1,1,1,1,1
2026-03-15,2026-03-14,Ghaziabad,G_SQUARE_HARMONICS,27,42,6,27,5,DAMAGE,3,4,4,0.2971292761969243,0,1,1,0.05602376823727395,-3,-3,-3,-0.24110550795965036,-1.7560079748619755,0,0,0,0,1
2026-03-15,2026-03-14,Ghaziabad,G_SQUARE_HARMONICS,27,52,7,27,5,DAMAGE,3,4,4,0.2971292761969243,1,2,1,0.0745108299881425,-2,-2,-3,-0.2226184462087818,-1.6007009820833038,0,0,1,0,1
2026-03-15,2026-03-14,Ghaziabad,G_SQUARE_HARMONICS,27,62,8,27,5,DAMAGE,3,4,4,0.2971292761969243,0,2,2,0.05542381288140412,-3,-2,-2,-0.24170546331552017,-1.7659436587799346,0,0,1,1,1
2026-03-15,2026-03-14,Gali,G_SQUARE_HARMONICS,51,52,6,82,89,NEUTRAL,2,3,3,0.1831221890962474,0,1,1,0.047007087648362256,-2,-2,-2,-0.13611510144788513,-1.1619297604688126,0,0,0,0,1
2026-03-15,2026-03-14,Gali,G_SQUARE_HARMONICS,51,54,7,82,89,NEUTRAL,2,3,3,0.1831221890962474,1,2,2,0.17063855974943373,-1,-1,-1,-0.012483629346813657,-0.1965224109358208,0,0,1,1,1
2026-03-15,2026-03-14,Gali,G_SQUARE_HARMONICS,51,57,8,82,89,NEUTRAL,2,3,3,0.1831221890962474,0,1,1,0.043035782608421946,-2,-2,-2,-0.14008640648782544,-1.185630657376112,0,0,0,0,1
2026-03-16,2026-03-15,Deshawar,HARUF_PYRAMID,46,60,6,28,63,NEUTRAL,1,2,2,0.06790795329968555,1,4,4,0.0912340225415153,0,2,2,0.023326069241829755,0.17422662957659274,0,0,1,1,1
2026-03-16,2026-03-15,Deshawar,HARUF_PYRAMID,46,64,7,28,63,NEUTRAL,1,2,2,0.06790795329968555,0,2,2,0.0501410008941986,-1,0,0,-0.017766952405486945,-0.14299842433691323,0,0,1,1,1
2026-03-16,2026-03-15,Deshawar,HARUF_PYRAMID,46,77,8,28,63,NEUTRAL,1,2,2,0.06790795329968555,0,1,1,0.039223961082599665,-1,-1,-1,-0.028683992217085882,-0.26071009797504274,0,0,0,0,1
2026-03-16,2026-03-15,Faridabad,DATE_TRIAD,36,80,6,68,74,NEUTRAL,2,3,3,0.10715831480347524,0,2,2,0.05446007685890054,-2,-1,-1,-0.0526982379445747,-0.4842342269720582,0,0,1,1,1
2026-03-16,2026-03-15,Faridabad,DATE_TRIAD,36,96,7,68,74,NEUTRAL,2,3,3,0.10715831480347524,0,2,2,0.060308386151224726,-2,-1,-1,-0.04684992865225051,-0.42244520698099564,0,0,1,1,1
2026-03-16,2026-03-15,Faridabad,DATE_TRIAD,36,00,8,68,74,NEUTRAL,2,3,3,0.10715831480347524,1,7,6,0.22043459138386792,-1,4,3,0.11327627658039269,1.0101039810261399,0,0,1,1,1
2026-03-16,2026-03-15,Ghaziabad,G_SQUARE_HARMONICS,33,37,6,12,29,NEUTRAL,1,2,2,0.08093952186645967,1,2,2,0.17961658516424878,0,0,0,0.09867706329778911,0.8313090762033859,0,0,1,1,1
2026-03-16,2026-03-15,Ghaziabad,G_SQUARE_HARMONICS,33,72,7,12,29,NEUTRAL,1,2,2,0.08093952186645967,4,7,6,0.3667126802957732,3,5,4,0.2857731584293135,1.9306305006316085,0,0,1,1,1
2026-03-16,2026-03-15,Ghaziabad,G_SQUARE_HARMONICS,33,73,8,12,29,NEUTRAL,1,2,2,0.08093952186645967,0,2,2,0.060570758764528776,-1,0,0,-0.020368763101930892,-0.117427392836496,0,0,1,1,1
2026-03-16,2026-03-15,Gali,G_SQUARE_HARMONICS,06,07,6,17,13,NEUTRAL,1,2,1,0.10116116343682192,0,1,1,0.08019174938436381,-1,-1,0,-0.020969414052458113,-0.17970239702826096,0,1,0,0,1
2026-03-16,2026-03-15,Gali,G_SQUARE_HARMONICS,06,08,7,17,13,NEUTRAL,1,2,1,0.10116116343682192,1,2,2,0.12487373296152027,0,0,1,0.023712569524698343,0.26108132341977286,0,1,1,1,1
2026-03-16,2026-03-15,Gali,G_SQUARE_HARMONICS,06,10,8,17,13,NEUTRAL,1,2,1,0.10116116343682192,0,1,1,0.06486036447393315,-1,-1,0,-0.03630079896288878,-0.30624378280249354,0,1,0,0,1
2026-03-17,2026-03-16,Deshawar,HARUF_PYRAMID,30,34,6,47,53,NEUTRAL,2,5,5,0.14337359110075418,0,1,1,0.05834999208776854,-2,-4,-4,-0.08502359901298565,-0.655033762954636,0,0,0,0,1
2026-03-17,2026-03-16,Deshawar,HARUF_PYRAMID,30,35,7,47,53,NEUTRAL,2,5,5,0.14337359110075418,0,1,1,0.05019532325766122,-2,-4,-4,-0.09317826784309297,-0.7154981451560929,0,0,0,0,1
2026-03-17,2026-03-16,Deshawar,HARUF_PYRAMID,30,40,8,47,53,NEUTRAL,2,5,5,0.14337359110075418,0,1,1,0.058361528940311415,-2,-4,-4,-0.08501206216044277,-0.6266629171466984,0,0,0,0,1
2026-03-17,2026-03-16,Faridabad,DELTA_MATRIX,17,15,6,58,62,NEUTRAL,1,1,1,0.07322454684072785,0,1,1,0.06026638535396648,-1,0,0,-0.01295816148676137,-0.10957239358867216,1,1,0,0,1
2026-03-17,2026-03-16,Faridabad,DELTA_MATRIX,17,00,7,58,62,NEUTRAL,1,1,1,0.07322454684072785,2,7,6,0.27545732973664583,1,6,5,0.20223278289591798,1.4900712355196408,1,1,1,1,1
2026-03-17,2026-03-16,Faridabad,DELTA_MATRIX,17,01,8,58,62,NEUTRAL,1,1,1,0.07322454684072785,0,3,3,0.09455344668925222,-1,2,2,0.021328899848524374,0.17731166837799672,1,1,1,1,1
2026-03-17,2026-03-16,Ghaziabad,G_SQUARE_HARMONICS,57,71,6,26,53,NEUTRAL,1,2,2,0.09010648350572667,0,1,1,0.056699767319438134,-1,-1,-1,-0.033406716186288536,-0.2053637450674466,0,0,0,0,1
2026-03-17,2026-03-16,Ghaziabad,G_SQUARE_HARMONICS,57,72,7,26,53,NEUTRAL,1,2,2,0.09010648350572667,4,6,6,0.4615967033114172,3,4,4,0.3714902198056905,2.60946980880706,0,0,1,1,1
2026-03-17,2026-03-16,Ghaziabad,G_SQUARE_HARMONICS,57,73,8,26,53,NEUTRAL,1,2,2,0.09010648350572667,0,1,1,0.04648008828531193,-1,-1,-1,-0.04362639522041474,-0.2675784734018944,0,0,0,0,1
2026-03-17,2026-03-16,Gali,G_SQUARE_HARMONICS,02,08,6,45,56,NEUTRAL,1,4,4,0.12788461879574795,0,1,1,0.09075557499839933,-1,-3,-3,-0.03712904379734862,-0.2949879943467987,0,0,0,0,1
2026-03-17,2026-03-16,Gali,G_SQUARE_HARMONICS,02,12,7,45,56,NEUTRAL,1,4,4,0.12788461879574795,0,1,1,0.06775907630257766,-1,-3,-3,-0.060125542493170286,-0.47151149489460764,0,0,0,0,1
2026-03-17,2026-03-16,Gali,G_SQUARE_HARMONICS,02,18,8,45,56,NEUTRAL,1,4,4,0.12788461879574795,1,2,2,0.0994288646955384,0,-2,-2,-0.02845575410020955,-0.23318140955154698,0,0,1,1,1
2026-03-18,2026-03-17,Deshawar,HARUF_PYRAMID,04,40,6,82,45,NEUTRAL,1,2,2,0.10165936998157882,0,1,1,0.051042682287018575,-1,-1,-1,-0.05061668769456024,-0.4160673188365508,0,0,0,0,1
2026-03-18,2026-03-17,Deshawar,HARUF_PYRAMID,04,48,7,82,45,NEUTRAL,1,2,2,0.10165936998157882,0,1,1,0.048199636972519194,-1,-1,-1,-0.05345973300905962,-0.43440022723368543,0,0,0,0,1
2026-03-18,2026-03-17,Deshawar,HARUF_PYRAMID,04,84,8,82,45,NEUTRAL,1,2,2,0.10165936998157882,0,1,1,0.037325523438815365,-1,-1,-1,-0.06433384654276345,-0.5203291878885965,0,0,0,0,1
2026-03-18,2026-03-17,Faridabad,DELTA_MATRIX,00,01,6,90,91,NEUTRAL,1,6,5,0.14168144809840497,0,3,3,0.09804384962038105,-1,-3,-2,-0.04363759847802391,-0.37868602526116735,0,0,1,1,1
2026-03-18,2026-03-17,Faridabad,DELTA_MATRIX,00,02,7,90,91,NEUTRAL,1,6,5,0.14168144809840497,1,3,3,0.10897638160824694,0,-3,-2,-0.03270506649015803,-0.30662117427404023,0,0,1,1,1
2026-03-18,2026-03-17,Faridabad,DELTA_MATRIX,00,03,8,90,91,NEUTRAL,1,6,5,0.14168144809840497,1,4,4,0.14892204737415088,0,-2,-1,0.0072405992757459126,0.09339927849975438,0,0,1,1,1
2026-03-18,2026-03-17,Ghaziabad,G_SQUARE_HARMONICS,26,27,6,76,29,NEUTRAL,5,6,5,0.63099911280281,4,6,6,0.35170529373999904,-1,0,1,-0.2792938190628109,-2.18941144639674,0,0,1,1,1
2026-03-18,2026-03-17,Ghaziabad,G_SQUARE_HARMONICS,26,28,7,76,29,NEUTRAL,5,6,5,0.63099911280281,1,2,2,0.10389073410209722,-4,-4,-3,-0.5271083787007127,-3.7777497085857785,0,0,1,1,1
2026-03-18,2026-03-17,Ghaziabad,G_SQUARE_HARMONICS,26,32,8,76,29,NEUTRAL,5,6,5,0.63099911280281,0,3,3,0.09325191300948779,-5,-3,-2,-0.5377471997933222,-3.8502675766426027,0,0,1,1,1
2026-03-18,2026-03-17,Gali,G_SQUARE_HARMONICS,55,59,6,76,83,NEUTRAL,1,2,1,0.06539239995684598,1,2,1,0.06855314570789087,0,0,0,0.0031607457510448855,0.06408947813510601,0,1,1,0,1
2026-03-18,2026-03-17,Gali,G_SQUARE_HARMONICS,55,94,7,76,83,NEUTRAL,1,2,1,0.06539239995684598,0,1,1,0.0458453700351959,-1,-1,0,-0.019547029921650083,-0.15154092046001744,0,1,0,0,1
2026-03-18,2026-03-17,Gali,G_SQUARE_HARMONICS,55,95,8,76,83,NEUTRAL,1,2,1,0.06539239995684598,2,3,2,0.10596330900761315,1,1,1,0.04057090905076717,0.33704932128541865,0,1,1,1,1
2026-03-19,2026-03-18,Deshawar,HARUF_PYRAMID,23,32,6,50,93,NEUTRAL,4,4,4,0.1631894267981368,0,3,3,0.09495906490761846,-4,-1,-1,-0.06823036189051834,-0.5548085825715925,0,0,1,1,1
2026-03-19,2026-03-18,Deshawar,HARUF_PYRAMID,23,33,7,50,93,NEUTRAL,4,4,4,0.1631894267981368,2,4,4,0.15627972703509255,-2,0,0,-0.006909699763044258,0.015810542910292158,0,0,1,1,1
2026-03-19,2026-03-18,Deshawar,HARUF_PYRAMID,23,36,8,50,93,NEUTRAL,4,4,4,0.1631894267981368,1,2,2,0.10127407210829384,-3,-2,-2,-0.061915354689842966,-0.3467800526469056,0,0,1,1,1
2026-03-19,2026-03-18,Faridabad,DELTA_MATRIX,47,41,6,87,88,NEUTRAL,1,1,1,0.05814047716217308,1,5,5,0.13098057388664724,0,4,4,0.07284009672447417,0.5756475314311303,1,1,1,1,1
2026-03-19,2026-03-18,Faridabad,DELTA_MATRIX,47,00,7,87,88,NEUTRAL,1,1,1,0.05814047716217308,2,6,5,0.17066528972939127,1,5,4,0.11252481256721819,0.9197030003241425,1,1,1,1,1
2026-03-19,2026-03-18,Faridabad,DELTA_MATRIX,47,01,8,87,88,NEUTRAL,1,1,1,0.05814047716217308,1,5,4,0.12513929018315698,0,4,3,0.0669988130209839,0.563240791459188,1,1,1,1,1
2026-03-19,2026-03-18,Ghaziabad,G_SQUARE_HARMONICS,23,27,6,26,19,NEUTRAL,2,5,5,0.17861085090345613,1,6,6,0.2974513583305611,-1,1,1,0.11884050742710495,0.6067785971707362,0,0,1,1,1
2026-03-19,2026-03-18,Ghaziabad,G_SQUARE_HARMONICS,23,32,7,26,19,NEUTRAL,2,5,5,0.17861085090345613,0,2,2,0.07742153311089574,-2,-3,-3,-0.1011893177925604,-0.7677757613513391,0,0,1,1,1
2026-03-19,2026-03-18,Ghaziabad,G_SQUARE_HARMONICS,23,35,8,26,19,NEUTRAL,2,5,5,0.17861085090345613,1,2,2,0.18563335745495155,-1,-3,-3,0.007022506551495417,0.06277889973388673,0,0,1,1,1
2026-03-19,2026-03-18,Gali,G_SQUARE_HARMONICS,23,27,6,43,59,NEUTRAL,2,5,5,0.16206140325467477,0,1,1,0.06433154262228583,-2,-4,-4,-0.09772986063238895,-0.8467948828079028,0,0,0,0,1
2026-03-19,2026-03-18,Gali,G_SQUARE_HARMONICS,23,32,7,43,59,NEUTRAL,2,5,5,0.16206140325467477,0,3,3,0.07815191125003258,-2,-2,-2,-0.08390949200464219,-0.7090461564241594,0,0,1,1,1
2026-03-19,2026-03-18,Gali,G_SQUARE_HARMONICS,23,35,8,43,59,NEUTRAL,2,5,5,0.16206140325467477,0,2,2,0.06702993159044121,-2,-3,-3,-0.09503147166423356,-0.8241680850437043,0,0,1,1,1
2026-03-20,2026-03-19,Deshawar,HARUF_PYRAMID,37,73,6,12,69,NEUTRAL,2,2,2,0.09314453513827581,1,2,2,0.07309850654554213,-1,0,0,-0.020046028592733675,-0.16798767732327047,0,0,1,1,1
2026-03-20,2026-03-19,Deshawar,HARUF_PYRAMID,37,27,7,12,69,NEUTRAL,2,2,2,0.09314453513827581,0,2,2,0.08261785574706308,-2,0,0,-0.010526679391212726,-0.1612652336762418,0,0,1,1,1
2026-03-20,2026-03-19,Deshawar,HARUF_PYRAMID,37,72,8,12,69,NEUTRAL,2,2,2,0.09314453513827581,0,1,1,0.03850043257559975,-2,-1,-1,-0.05464410256267606,-0.4855037940237409,0,0,0,0,1
2026-03-20,2026-03-19,Faridabad,DELTA_MATRIX,61,65,6,74,1,NEUTRAL,1,1,1,0.05252688517804977,0,1,1,0.045807045257613734,-1,0,0,-0.006719839920436038,-0.04309061403538522,1,1,0,0,1
2026-03-20,2026-03-19,Faridabad,DELTA_MATRIX,61,00,7,74,1,NEUTRAL,1,1,1,0.05252688517804977,0,4,4,0.11673960146494489,-1,3,3,0.06421271628689512,0.4703548663702676,1,1,1,1,1
2026-03-20,2026-03-19,Faridabad,DELTA_MATRIX,61,01,8,74,1,NEUTRAL,1,1,1,0.05252688517804977,0,4,4,0.09223563965411898,-1,3,3,0.039708754476069204,0.29891353020324274,1,1,1,1,1
2026-03-20,2026-03-19,Ghaziabad,G_SQUARE_HARMONICS,26,27,6,23,4,NEUTRAL,5,6,5,0.7080700602764477,2,7,7,0.35218245427507566,-3,1,2,-0.35588760600137204,-2.288797238943235,0,0,1,1,1
2026-03-20,2026-03-19,Ghaziabad,G_SQUARE_HARMONICS,26,28,7,23,4,NEUTRAL,5,6,5,0.7080700602764477,1,2,2,0.10540128522298176,-4,-4,-3,-0.6026687750534659,-3.8850968035468796,0,0,1,1,1
2026-03-20,2026-03-19,Ghaziabad,G_SQUARE_HARMONICS,26,32,8,23,4,NEUTRAL,5,6,5,0.7080700602764477,0,1,1,0.060720024263507956,-5,-5,-4,-0.6473500360129397,-4.209500853280126,0,0,0,0,1
2026-03-20,2026-03-19,Gali,G_SQUARE_HARMONICS,34,36,6,85,86,NEUTRAL,3,5,5,0.22661827185246536,0,1,1,0.06154451943157984,-3,-4,-4,-0.1650737524208855,-1.2775853670709443,0,0,0,0,1
2026-03-20,2026-03-19,Gali,G_SQUARE_HARMONICS,34,37,7,85,86,NEUTRAL,3,5,5,0.22661827185246536,0,1,1,0.06036207809266943,-3,-4,-4,-0.16625619375979594,-1.2707524596824205,0,0,0,0,1
2026-03-20,2026-03-19,Gali,G_SQUARE_HARMONICS,34,43,8,85,86,NEUTRAL,3,5,5,0.22661827185246536,4,5,5,0.384628883422738,1,0,0,0.15801061157027263,1.2902375546337146,0,0,1,1,1
2026-03-21,2026-03-20,Deshawar,HARUF_PYRAMID,47,74,6,16,29,NEUTRAL,2,5,5,0.1476274378005098,1,4,4,0.17085140763758191,-1,-1,-1,0.023223969837072117,0.35700149649123936,0,0,1,1,1
2026-03-21,2026-03-20,Deshawar,HARUF_PYRAMID,47,17,7,16,29,NEUTRAL,2,5,5,0.1476274378005098,1,2,2,0.13219312348242837,-1,-3,-3,-0.015434314318081427,-0.15323682505038128,0,0,1,1,1
2026-03-21,2026-03-20,Deshawar,HARUF_PYRAMID,47,24,8,16,29,NEUTRAL,2,5,5,0.1476274378005098,0,1,1,0.059418139008334536,-2,-4,-4,-0.08820929879217526,-0.7810256944609537,0,0,0,0,1
2026-03-21,2026-03-20,Faridabad,DELTA_MATRIX,30,34,6,49,51,NEUTRAL,1,1,1,0.0686816405270682,1,2,2,0.08816270249289676,0,1,1,0.019481061965828564,0.11864792126975626,1,1,1,1,1
2026-03-21,2026-03-20,Faridabad,DELTA_MATRIX,30,00,7,49,51,NEUTRAL,1,1,1,0.0686816405270682,0,3,3,0.09671553505955849,-1,2,2,0.02803389453249029,0.2040840662665681,1,1,1,1,1
2026-03-21,2026-03-20,Faridabad,DELTA_MATRIX,30,01,8,49,51,NEUTRAL,1,1,1,0.0686816405270682,0,2,2,0.09702656446143487,-1,1,1,0.028344923934366675,0.2327321466417966,1,1,1,1,1
2026-03-21,2026-03-20,Ghaziabad,G_SQUARE_HARMONICS,16,17,6,17,6,RESCUE,1,1,1,0.08069246325691216,0,2,1,0.11459351909709929,-1,1,0,0.03390105584018713,0.2210984016267698,1,1,1,0,1
2026-03-21,2026-03-20,Ghaziabad,G_SQUARE_HARMONICS,16,19,7,17,6,NEUTRAL,1,1,1,0.08069246325691216,0,2,1,0.09542992844853172,-1,1,0,0.014737465191619559,0.11966404987217488,1,1,1,0,1
2026-03-21,2026-03-20,Ghaziabad,G_SQUARE_HARMONICS,16,21,8,17,6,NEUTRAL,1,1,1,0.08069246325691216,1,3,3,0.13215042988659076,0,2,2,0.051457966629678595,0.31959705742615024,1,1,1,1,1
2026-03-21,2026-03-20,Gali,G_SQUARE_HARMONICS,35,38,6,01,38,NEUTRAL,3,5,4,0.157601289642574,1,2,2,0.08392567424884806,-2,-3,-2,-0.07367561539372594,-0.6058646636321519,0,0,1,1,1
2026-03-21,2026-03-20,Gali,G_SQUARE_HARMONICS,35,39,7,01,38,NEUTRAL,3,5,4,0.157601289642574,1,2,2,0.1175531814984025,-2,-3,-2,-0.04004810814417149,-0.346700301985411,0,0,1,1,1
2026-03-21,2026-03-20,Gali,G_SQUARE_HARMONICS,35,43,8,01,38,NEUTRAL,3,5,4,0.157601289642574,3,5,5,0.27107760564379874,0,0,1,0.11347631600122474,1.0687916593407691,0,0,1,1,1
2026-03-22,2026-03-21,Deshawar,HARUF_PYRAMID,44,71,6,70,29,NEUTRAL,1,2,2,0.07359087043621981,0,1,1,0.05500793243888884,-1,-1,-1,-0.018582937997330976,-0.12313301605472488,0,0,0,0,1
2026-03-22,2026-03-21,Deshawar,HARUF_PYRAMID,44,14,7,70,29,NEUTRAL,1,2,2,0.07359087043621981,0,2,2,0.0846243992267099,-1,0,0,0.01103352879049009,0.10059304258064483,0,0,1,1,1
2026-03-22,2026-03-21,Deshawar,HARUF_PYRAMID,44,27,8,70,29,NEUTRAL,1,2,2,0.07359087043621981,1,3,3,0.09791563518702547,0,1,1,0.024324764750805652,0.13791352620015862,0,0,1,1,1
2026-03-22,2026-03-21,Faridabad,DELTA_MATRIX,00,01,6,40,44,NEUTRAL,2,5,4,0.13782262033236486,1,3,3,0.1681163921264394,-1,-2,-1,0.030293771794074525,0.27022470644651375,0,0,1,1,1
2026-03-22,2026-03-21,Faridabad,DELTA_MATRIX,00,02,7,40,44,NEUTRAL,2,5,4,0.13782262033236486,1,3,3,0.11498352829135011,-1,-2,-1,-0.022839092041014752,-0.2147329498112055,0,0,1,1,1
2026-03-22,2026-03-21,Faridabad,DELTA_MATRIX,00,03,8,40,44,NEUTRAL,2,5,4,0.13782262033236486,1,3,3,0.11893076853955042,-1,-2,-1,-0.01889185179281444,-0.16712062387573723,0,0,1,1,1
2026-03-22,2026-03-21,Ghaziabad,G_SQUARE_HARMONICS,02,08,6,28,2,NEUTRAL,1,5,4,0.15109893190464904,0,2,2,0.13467519368204084,-1,-3,-2,-0.016423738222608203,-0.1402550647340869,0,0,1,1,1
2026-03-22,2026-03-21,Ghaziabad,G_SQUARE_HARMONICS,02,12,7,28,2,NEUTRAL,1,5,4,0.15109893190464904,2,5,5,0.17130294055479284,1,0,1,0.020204008650143795,0.13799048784823298,0,0,1,1,1
2026-03-22,2026-03-21,Ghaziabad,G_SQUARE_HARMONICS,02,18,8,28,2,NEUTRAL,1,5,4,0.15109893190464904,2,3,3,0.18129103391176146,1,-2,-1,0.03019210200711242,0.22080803815643613,0,0,1,1,1
2026-03-22,2026-03-21,Gali,DELTA_MATRIX,34,36,6,70,72,NEUTRAL,1,3,3,0.10080119688776197,0,1,1,0.06042947583096164,-1,-2,-2,-0.04037172105680033,-0.30609135168492396,0,0,0,0,1
2026-03-22,2026-03-21,Gali,DELTA_MATRIX,34,00,7,70,72,NEUTRAL,1,3,3,0.10080119688776197,1,6,5,0.14227368367824872,0,3,2,0.04147248679048675,0.3350441503106941,0,0,1,1,1
2026-03-22,2026-03-21,Gali,DELTA_MATRIX,34,01,8,70,72,NEUTRAL,1,3,3,0.10080119688776197,6,7,6,0.5075315829149077,5,4,3,0.4067303860271458,3.20446544415688,0,0,1,1,1
2026-03-23,2026-03-22,Deshawar,HARUF_PYRAMID,13,31,6,27,53,NEUTRAL,1,1,1,0.08209043095708767,0,2,2,0.07559172694888996,-1,1,1,-0.0064987040081977004,-0.07058140233782495,1,1,1,1,1
2026-03-23,2026-03-22,Deshawar,HARUF_PYRAMID,13,18,7,27,53,NEUTRAL,1,1,1,0.08209043095708767,0,1,1,0.0654866947259212,-1,0,0,-0.01660373623116647,-0.11530142206265215,1,1,0,0,1
2026-03-23,2026-03-22,Deshawar,HARUF_PYRAMID,13,23,8,27,53,NEUTRAL,1,1,1,0.08209043095708767,0,1,1,0.06759007292599652,-1,0,0,-0.014500358031091148,-0.0876946410351308,1,1,0,0,1
2026-03-23,2026-03-22,Faridabad,DELTA_MATRIX,03,05,6,59,60,NEUTRAL,1,3,3,0.13035754729868096,1,3,2,0.11259852474913401,0,0,-1,-0.01775902254954695,-0.08478998704330776,0,0,1,1,1
2026-03-23,2026-03-22,Faridabad,DELTA_MATRIX,03,00,7,59,60,NEUTRAL,1,3,3,0.13035754729868096,1,6,5,0.14383258646981212,0,3,2,0.013475039171131159,0.12660982421030031,0,0,1,1,1
2026-03-23,2026-03-22,Faridabad,DELTA_MATRIX,03,01,8,59,60,NEUTRAL,1,3,3,0.13035754729868096,1,4,3,0.1317728194806592,0,1,0,0.0014152721819782332,0.07228534556120769,0,0,1,1,1
2026-03-23,2026-03-22,Ghaziabad,G_SQUARE_HARMONICS,06,07,6,10,8,NEUTRAL,1,1,1,0.1119759588288879,0,1,1,0.09686940924617625,-1,0,0,-0.015106549582711654,-0.0850785925448625,1,1,0,0,1
2026-03-23,2026-03-22,Ghaziabad,G_SQUARE_HARMONICS,06,08,7,10,8,NEUTRAL,1,1,1,0.1119759588288879,1,4,3,0.1804157452255717,0,3,2,0.06843978639668379,0.4649402999299923,1,1,1,1,1
2026-03-23,2026-03-22,Ghaziabad,G_SQUARE_HARMONICS,06,10,8,10,8,RESCUE,1,1,1,0.1119759588288879,3,4,4,0.20169908186791696,2,3,3,0.08972312303902906,0.6618083902143705,1,1,1,1,1
2026-03-23,2026-03-22,Gali,DELTA_MATRIX,78,76,6,86,89,NEUTRAL,1,1,1,0.04883046333568561,0,2,2,0.07458470534599067,-1,1,1,0.02575424201030506,0.20211451702338062,1,1,1,1,1
2026-03-23,2026-03-22,Gali,DELTA_MATRIX,78,00,7,86,89,NEUTRAL,1,1,1,0.04883046333568561,1,6,5,0.1512970486196085,0,5,4,0.10246658528392288,0.7861365490791843,1,1,1,1,1
2026-03-23,2026-03-22,Gali,DELTA_MATRIX,78,01,8,86,89,NEUTRAL,1,1,1,0.04883046333568561,2,7,7,0.21266812974698784,1,6,6,0.16383766641130224,1.2723540080907612,1,1,1,1,1
2026-03-24,2026-03-23,Deshawar,HARUF_PYRAMID,02,20,6,66,75,NEUTRAL,1,5,4,0.1376354963436713,0,1,1,0.07001977852323239,-1,-4,-3,-0.06761571782043892,-0.5072183966920809,0,0,0,0,1
2026-03-24,2026-03-23,Deshawar,HARUF_PYRAMID,02,25,7,66,75,NEUTRAL,1,5,4,0.1376354963436713,2,5,5,0.1498085099042432,1,0,1,0.012173013560571877,0.15149697618925106,0,0,1,1,1
2026-03-24,2026-03-23,Deshawar,HARUF_PYRAMID,02,52,8,66,75,NEUTRAL,1,5,4,0.1376354963436713,3,7,7,0.23079975342717277,2,2,3,0.09316425708350146,0.7771756119500122,0,0,1,1,1
2026-03-24,2026-03-23,Faridabad,DELTA_MATRIX,06,04,6,28,33,NEUTRAL,2,4,4,0.13570749882619004,5,6,5,0.3948139140148138,3,2,1,0.25910641518862376,2.0132507921736185,0,0,1,1,1
2026-03-24,2026-03-23,Faridabad,DELTA_MATRIX,06,00,7,28,33,NEUTRAL,2,4,4,0.13570749882619004,0,7,5,0.15968911611445918,-2,3,1,0.02398161728826914,0.19050745593849028,0,0,1,1,1
2026-03-24,2026-03-23,Faridabad,DELTA_MATRIX,06,01,8,28,33,NEUTRAL,2,4,4,0.13570749882619004,0,2,2,0.10069644017577709,-2,-2,-2,-0.03501105865041296,-0.25685287935066614,0,0,1,1,1
2026-03-24,2026-03-23,Ghaziabad,G_SQUARE_HARMONICS,18,19,6,75,86,NEUTRAL,3,3,3,0.16567744348214145,1,2,1,0.13783911169139706,-2,-1,-2,-0.02783833179074438,-0.14552136175814478,0,0,1,0,1
